249608727,杨可爱Ukulele,2021我们要来啦！！！祝大家健健康康、开开心心！！！（顺便给小杨同学来个三连8[doge-圣诞]）,23,2065
29042192,Tktomero,从古风到jk…女人果然是善变的[吃瓜-圣诞],26,2911
44918821,惊天电饭盒,经典每年这种时候都会有人刷没听过，然后又会有人喷优越怪，太经典了，看了几年了,24,1981
378966782,-鹊许_,《红莲华》LiSA《Loser》米津玄师《MoJito》周杰伦《DADDY!DADDY!DO!》铃木雅之＆铃木爱理《Maria》华莎《你最最最重要》创造营2020学员《万有引力》汪苏泷《YES!OK!》青春有你2《少年》梦然《你要跳舞吗》新裤子《下山》要不要买菜《处处吻》杨千嬅《破茧》张韶涵《你的答案》阿冗《执迷不悟》小乐哥《Unravel》TK from 凛として時雨《Astronomia》Tony Igy《画画的baby》黑猫警长Giao哥《酒醉的蝴蝶》崔伟立《how you like that》BLACKPINK《Old Town Road》Lil Nas X《Melody》李熙凝《Last dance》伍佰《飞鸟和蝉》任然《情人》蔡徐坤《云与海》阿YueYue《永不失联的爱》周兴哲《无人之岛》任然《冬眠》司南《是想你的声音啊》傲七爷《吹灭小山河》国风堂＆司南《谪仙》伊格赛听＆叶里《莫问归期》蒋雪儿《海底》一支榴莲《十年人间》李常超《赤伶》HITA《孽海记》黄诗扶《燕无歇》蒋雪儿《隔岸》姚六一《囍》葛东琪,40,2188
302269837,龙听雷,白嫖失败，题诗一首：千变妆容魅亦纯，诚然可爱美还真。串烧荡起千堆雪，天籁绕梁梦也沉。,18,1884
352490753,我是不挂科,unravel那段很像小时候出去玩，回来发现家里锁门，蹲在门口画圈圈[doge-圣诞],16,1468
357495343,虞衿羽,什么时候搞个以前很火的歌串烧（比如爱情买卖，白狐，情人那种，最近沉迷这种老歌出不去了[捂脸]）,58,1417
39915398,MrYang杨家成,真的好活[热词系列_可以],10,956
418496189,不打游戏脑子会变笨,Cover是什么歌手 好强 每一首都有他,262,17682
31471117,栗子今天吃什么-_-,戏腔段炸裂我的耳膜 有被爽到 我直接白嫖失败[妙啊-圣诞],10,1014
8769932,打得丷不错,可爱终于又出串烧啦[微笑]串烧(X)换装(√),7,689
64938622,Nostalgia酱,很好听！歌都是好歌，至于为什么都听过且现在一些歌听到就会烦那就得问问某俩软件和喜欢公共场合外放的脑癌们了[呲牙-圣诞],25,1143
35461776,趣弹音乐尤克里里,来看看我们家可爱~~,10,452
20615621,采紫葳的凌霄子,带制作！好听好听！,6,457
395897774,初焉兮,2020年最火40首热歌宇宙大串烧策划/编曲/尤克里里/演唱：杨可爱混音：做音乐的JIA拍摄/后期：茜茜张服装：汉尚华莲 桃花羽扇、花开了PHOTO、灰子室内场景：花开了PHOTO《红莲华》LiSA強くなれる理由を知った僕を連れて 進め《Loser》米津玄师《Mojito》周杰伦麻烦给我的爱人来一杯 Mojito我喜欢阅读她微醺时的眼眸而我的咖啡糖不用太多这世界已经因为她甜得过头《DADDY!DADDY! DO!》鈴木雅之 (すずきまさゆき) / 铃木爱理 (すずき あいり)DADDY! DADDY! DO!欲しいのさ あなたのすべてが愛に抱かれギラギラ燃えてしまいたい《Maria》华莎마리아 마리아널 위한 말이야빛나는 밤이야널 괴롭히지마오 마리아 널 위한 말이야뭐 하러 아등바등해이미 아름다운데《你最最最重要》创造营2020学员稍息立正站好 请报到 第一眼微笑抬头挺胸收腰 别尖叫 胸口怦怦跳灯光镜头前摇 准备好 倒数前三秒脸上红晕朵朵 管不了你最最最重要《万有引力》汪苏泷终于等到响起了下课铃已经约好在操场等你夏天真的是闷得可以带你去吃草莓冰淇淋《YES!OK!》青春有你2YES OKYES OKYES OKYES OK出发 Ba La Ba La Ba《少年》梦然我还是从前那个少年没有一丝丝改变时间只不过是考验种在心中信念丝毫未减《你要跳舞吗》新裤子你你你你要跳舞吗你你你你要跳舞吗你你你你要跳舞吗你你你你要跳舞吗《下山》要不要买菜要想练就绝世武功就要忍受常人难忍受的痛师傅喜欢喝的茶叫做乌龙衣服爱穿中国红《处处吻》杨千嬅你小心一吻便颠倒众生一吻便救一个人给你拯救的体温总会再捐给某人《破茧》张韶涵牵你手 往前走黑夜白昼 不停留辗转时空会挫伤 会心痛依然奋勇 去战斗《你的答案》阿冗黎明的那道光会越过黑暗打破一切恐惧我能找到答案《执迷不悟》小乐哥我对你又何止是执迷不悟眼泪偶尔会莫名的光顾《Unravel》TK from 凛として時雨教えて 教えてよ その仕組みを僕の中に誰がいるの？《Astronomia》黑人抬棺 Vicetone / Tony Igy,8,413
49851935,幫滂並明,UP主太天真了，你真的以为B站有那么多人看你的视频吗？其实都是我的小号，不信我现在换个号回复我自己[doge-圣诞],117,460
259426779,轻嫙,可惜没有迪加主题曲，但是[热词系列_三连]还是安排上了,7,351
371358788,70506753294_bili,歌好听就是好听啊，没必要因为在抖音火就觉得是神曲啥的，类似（我不刷抖音我就比你品味高）的优越感属实不必。,7,369
189003654,柚子囖,这些歌我都听过，全曲没听过，都是我室友看抖音快手我都记得[辣眼睛-圣诞][辣眼睛-圣诞],7,268
482866468,芽芽杉,可爱的人可爱的歌可盐可甜可萌可御,4,260
318431495,Little群群Six,场景是广西师范大学，我在那躺了4年[热词系列_妙啊],18,226
8921792,P君的Z,有像我一样40首有30首没听过的吗[大哭] 看来我跟不上大流了要认老了[大哭],28,299
101292381,AloCii,这质量让我想起了当年的情歌王！以及2012欧美串烧，总结就一个字！赞！,9,223
633694491,烂泥----,为什么别人听个歌，有人还在这阴阳怪气[辣眼睛-圣诞][辣眼睛-圣诞][辣眼睛-圣诞],11,235
298797135,萌泰奇j,我感觉蔡徐坤那歌还蛮不错的,17,333
385787934,换换运气,恭喜您即将从2020年2.0升级到2021年2.1！此次更新做了以下调整● 角色等级自动调整为【+1】● 修复了生活打击不全的BUG●【春节】模式强势回归● 新增【春节拜年】【亲朋好友的问候】等剧情●【七大姨八大姑】等角色强势回归● 在线时间自动减少● 新解锁副本：未来一年的幻想● 加入了【明年我要做到】功能。●【节假日】及其他大型活动副本重置。● 副本【赚钱】【脱单】强势回归。,2,158
341934086,逸云梦泽,你老婆的数量[呲牙-圣诞][妙啊-圣诞]↓,10,353
435895442,绾妤今日心情好,在元旦晚会上唱了这首串烧~差点没累死我（小声bb）,5,113
58573901,我错了原谅我吧么么,不得不说这40首歌几乎都是在抖音上火过的歌。虽然说确实有些质量低的歌，但好歌也很多。我是个很喜欢音乐的人，只要有自我辨别能力，就能从抖音找到很多好的音乐。不过我想吐槽抖音和哔哩哔哩的一点是，哔哩哔哩翻唱太少了，而且有特色的不多，但至少都是一整首。抖音上有特色的很多，翻唱的也很多，但大部分只唱一小段。挺无语的，我特别喜欢听自己喜欢的歌被各种翻唱。（以上只讨论音乐）,16,184
14152804,一匹小马驹,没光点？这榜单行不行啊？[doge-圣诞][doge-圣诞][doge-圣诞][tv_doge][tv_doge][tv_doge],20,729
24868601,咕哒子醬,2020有好多古风歌曲和带戏腔的歌曲火了！这是好事[OK-圣诞],11,119
546566636,宫本卤蛋,00:00《红莲华》00:16《loser》00:31《mojito》00:48《DADDY!DADDY!DO!》01:06《maria》01:20《你最最最重要》01:35《万有引力》01:45《yes！ok！》01:54《少年》02:02《你要跳舞吗》02:10《下山》02:20《处处吻》02:28《破茧》02:43《你的答案》02:52《执迷不悟》02:59《unravel》03:16《Astronamia》黑人抬棺03:33《画画的baby》03:41《酒醉的蝴蝶》03:56《how you like that》04:04《Old Town Road》04:13《淡黄的长裙》04:20《last dance》04:38《飞鸟和蝉》04:59《情人》05:09《云与海》05:29《永不失联的爱》05:51《无人之岛》06:06《冬眠》06:25《是想你的声音啊》06:38《吹灭小山河》06:54《谪仙》07:12《莫问归期》07:36《海底》07:49《十年人间》08:07《赤伶》08:26《孽海记》08:44《燕无歇》09:02《隔岸》09:22《囍》,2,75
439115543,账号已注销,果然可爱就是我白嫖不了的女人!,3,89
12224683,邵等,可爱的旗袍好漂亮，那个西服[doge]我要笑死了,2,69
616586454,omtxyo,杨同学2020年的心血都在这儿了，让我看到你们的三连~对了，之前说的50w粉丝福利，就当做这首歌里的某一部分了，你们懂的《yes!ok!》是临时学的，真的很菜，下次争取100w粉丝福利跳个古典舞《你要跳舞吗》本来想跳帕梅拉的，但是幅度过大，对穿裙子的美少女不是很友好韩语really第一尝试，练了好久，肯定业余，大家口下留情啊！！在这里提前祝大家：新的一年里，健健康康、开开心心奥！--------------------策划/编曲/尤克里里/演唱：杨可爱混音：做音乐的JIA拍摄/后期：茜茜张服装：汉尚华莲 桃花羽扇、花开了PHOTO、灰子室内场景：花开了PHOTO购琴：店铺【趣弹乐器】曲谱：趣弹音乐,0,69
389671106,冬天已走夏已将至,“正宗”衣服课代表来啦！PS：我是男生，衣服只能想到啥说啥！第一件，哇，看起来好文艺，黑蓝搭配的裙裙。然后我就犯困了(இдஇ; )，第二个镜头是同一件吗？感觉又是另一条裙子了。第二件：好暖(｡･ω･｡)粉粉的一套！加一个毛茸茸的白色帽子。第三件：嗯（陷入思考）这是过膝的黑裙裙，头发上的红领结好看(｡･ω･｡)ﾉ♡第四件：白色上衣加一件牛仔裤，呃呃呃，暂时没用形容词。但是，好看！第五件：加上斜纹领带的格子裙裙，加了一个白发夹！第六件：白色的上衣配上格子裙裙[笑哭]第七件：[星星眼]旗袍，嗯嗯嗯嗯，加贵妇带毛毛的不知道啥名字的。。貂？[喜极而泣]第八件：黑人抬棺的专属佩服！外加盲人墨镜！[滑稽]第九件：文艺复兴之红红文青服[歪嘴]第十件：我称之为复古风，具体没get到[惊喜]第十一件：古风裙裙[喜欢]，古风裙裙，古风裙裙[喜欢]第十二件：红色的古风裙裙[喜欢]原谅我找不到形容词。[害羞]对衣服敏感度就这么高了，各路大神轻喷，轻喷[酸了][酸了][酸了]另外，up能反手给我一个UP觉得很淦！嘻嘻嘻[抠鼻][抠鼻][抠鼻],4,72
278496434,荣耀王少,来个进击的巨人第四季op呗《我的战争》[星星眼-圣诞],3,79
85849915,吃污安i,祝可爱2021破百万！,1,67
34322306,天灾魑,我想起来了！！！冯巩！！！！我可想死你了[煌-震撼][煌-震撼],1,65
8379319,忆无痕无踪无迹,最后那首囍唱的太惊艳了,2,68
4765968,卿菌,好家伙  果然是因为我卸载了dy 这里面得有一半的歌我都没听过,6,78
17222913,GO_子正,对比2019的串烧，场景丰富了，动作神态也更丰富了，UP更用心了！还有一个明显变化就是UP变胖了。[妙啊-圣诞],2,50
14153338,草莓与美式,谢谢让我知道了那些耳熟却完全不知道名字的歌[捂脸-圣诞]太棒了，吹爆！,2,46
133613834,愚者-老占卜家,看到有人说真就是“抖音神曲”呗，我觉得你这是说反了，并不是说因为抖音而带红了歌曲，而是正因为很火，所以才会被拿去。而且我觉得我们真正讨厌的（至少我是很讨厌）是那种乱改歌曲，真就改编就是乱编呗。还有那些奇怪的笑声（猴子声）我快要吐了[吐],15,566
8078842,-萤川-,手机里没有抖音身边同事也没有…我只用wyy 但是这些歌除了3首我都听过…这就是个听不听新歌/热歌的区别吧,4,57
50603715,uoaiG,音乐能抵达任何地方，你们看，这个2020没那么美好，但是依然还是有这么多歌流传在我们之间，冥冥之中，听着听着就把我们送到2021年去了，祝大家新年快乐，明年如意。,0,38
4461829,绫子RINGO,杨可爱太强了,2,37
39140529,长沙市精神病医院,如果世界上没有中文歌就好了，肯定世界都会安静多了，如今没听过中文歌，都可以装逼了，真是失望透顶啊。,4,52
6090721,古灵精怪胡堂主,不是听不了一些歌，有些歌确实挺好听，但是经过某某，某某…等等一些…二次“创作”，再加上用户不文明使用，，导致条件反射的产生厌恶[无语][无语][无语],3,37
49688059,看的视频随手点赞,以下有几点想反映以下，1.虚空弹琴看了实在太尴尬了，特别还是给了手部特写，怎么想的？2.这个很多都是硬生生窜进去的，听着有点难受。3.最重要的一点是迪迦这么没牌面吗？今年迪迦主题曲火得不得了，经常上B站热门，结果居然没有，差评（也没有入海，有冬眠算是安抚了一下）[doge-圣诞][doge-圣诞][doge-圣诞][doge-圣诞]纯属个人感想，不喜勿喷,20,160
628215420,笨熊不是笨,杨同学2020年的心血都在这儿了，让我看到你们的三连~对了，之前说的50w粉丝福利，就当做这首歌里的某一部分了，你们懂的《yes!ok!》是临时学的，真的很菜，下次争取100w粉丝福利跳个古典舞《你要跳舞吗》本来想跳帕梅拉的，但是幅度过大，对穿裙子的美少女不是很友好韩语really第一尝试，练了好久，肯定业余，大家口下留情啊！！在这里提前祝大家：新的一年里，健健康康、开开心心奥！--------------------策划/编曲/尤克里里/演唱：杨可爱混音：做音乐的JIA拍摄/后期：茜茜张服装：汉尚华莲 桃花羽扇、花开了PHOTO、灰子室内场景：花开了PHOTO购琴：店铺【趣弹乐器】曲谱：趣弹音乐,1,41
477496397,会跑的小肥羊,[doge-圣诞]绝大多数都塔玛听到室友抖音里的。。。抖音毒瘤有一手的啊,14,44
265647033,杨可帅Ukulele,从热门下去又上来并且冲到了榜一，这梅开二度就离谱。[热词系列_知识增加],0,26
34104084,果茶冻pudding,打问号也是够了不喜欢的歌跳过呗污染弹幕环境，还有是2020年火的歌又不一定要是今年新出的歌,1,30
35246083,黑崎一护゜,我现在就想知道量贩的KTV能唱这首歌了嘛[微笑],2,24
327229380,我想躺着等赢,(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･)( 　　´)(           )(`　　 )(･`       )(ω･`　)(･ω･`  )(´･ω･`)(  ´･ω･)(　´･ω)(  　 ´･),3,24
634548486,星火可以燎,从前有个鼎，叫下次一鼎，鼎里有个瓢，叫白瓢，我们要用它抓捕一种叫up主的生物，就这样，慢慢的靠近，然后拿出三连，对up主挥动，up就会向你冲来，然后我们放出下次一鼎，这样up主只能愤怒的看着里面的白瓢,2,34
527150434,一只布代,看完视频一方面是觉得小姐姐唱歌弹琴好棒，但更多的是感觉在一个视频里把2020年都回忆了一遍，挺感慨的。你们有没有听到一首歌就想起某个人，某件事，某段时光呢？,0,21
189098589,Xnuk,情人好评！,0,36
451909248,RyanHF,2020年只剩最后4天了。2020实鼠不易，2021牛转乾坤[OK-圣诞][OK-圣诞],1,20
470255,建国后德芙不准成精,蔡徐坤的情人针不戳，果然还是要靠作品说话才显得有底气,2,29
492821467,腾讯几时死,为啥除了处处吻 酒醉的蝴蝶  没黑人抬棺其余的都没听过  身边的人也没有听的？？？[囧]是我落伍了么[捂脸-圣诞],12,23
15811047,少年的泪不及海水湛蓝,2020神曲合集，还能看到圆脸和大长腿杨同学我爱了，这期居然看到可爱跳舞，还有解锁工地日语和粤语我没有遗憾了，上次可爱投稿跳舞还是在琵琶行那个视频里，这次[热词系列_这次一定],1,19
244434212,仲渊丶,从你被骗的视频过来的，抱抱～,0,18
8375383,爱丽手撕包菜,嚯哈哈哈哈哈草哦。为啥会长那段那么像佟掌柜[doge-圣诞],1,18
394869858,--Volador--,奇迹暖暖x奇迹可爱√,0,27
30352026,DarthMayMar,不说全部吧，大部分都是当代快餐歌曲代表，流水线般的旋律，毫无特色的歌词，同样毫无深度与丰富度的伴奏。这样的歌曲之所以被称之为快餐，就是因为它火不了多久，经受不了时间的考验，注定成为不了经典。不知道觉得这些歌可以的人听过多少真正优秀的音乐？（只针对歌本身，不针对up）,59,157
235602012,wh74568412,感觉40首歌都在一个调上.....,5,38
212553697,喀纳斯湖水怪清,▷ ︎ı||ııı|||ııı||ııı||9”,2,21
13909082,发发不要大魔王,听着听着就哭了真的是承载了我的2020从高考前网课到复课冲刺，再到迎接自己的18岁，离家上大学。每一首歌都陪我走过了我至今人生中最难忘的一年表白up[热词系列_神仙UP],0,17
26548616,酒石红丶BiLiBiLi小昕昕,去年因为兴趣做了杨可爱小姐姐的19年度热曲网易云歌单，这次应小伙伴做了2020年度网易云歌单 ： （ https://music.163.com/playlist?id=5432049040&userid=286799084 ），《破茧》《mojito》《执迷不悟》《酒醉的蝴蝶》《飞鸟和蝉》《莫问归期》《燕无歇》这几首歌和up主的翻唱版本一致的没有版权，有合适的其他翻唱我也加入歌单里了,0,14
265647088,云向随风,可爱超美，纪念我和可爱即将一起走过第一个年头[doge-圣诞],2,14
343368288,食物本草,一人血书up翻唱完整版的《莫问归期》，那一小段不下听了30遍，真的太有感觉了！[热词系列_爱了爱了][热词系列_吹爆],0,13
28547096,0众爱卿0,百米冲刺抱走尤克里里，留下一脸懵逼的可爱[doge-圣诞],1,13
315246153,达达拉城的幽灵公主,歌……听不出来原版，音差太多了,5,26
3173060,樊麼,竟然没有肖战的光点[doge-圣诞][doge-圣诞],4,15
366646393,神器传说,2020の串烧终于来了，可爱nb！！[OK],1,15
176585074,夏油杰过激猴王,球球up出个古风专篇趴，up古风太惊艳了[热词系列_爱了爱了],1,12
274869173,恩雅乐器,处处吻 那段 旗袍！  啊 ！ 美炸！！   我投了我投了一个币   然后喊办公室的小哥哥们又一人投了一个币！,2,12
508719465,夷陵老祖魏无羡羡吖,展望2021年，新的一年，新的起点，新的征程，新的希望。,0,16
196023781,kgfxnjdafjl,这个up我关注好久了，明明就是很有实力，一直很努力踏实的，却因为最新的那个视频被说什么掌握了流量密码[藏狐],1,11
84135469,寒影射,我还在想我什么时候关注过你的，翻了你以前的视频，原来是在这里关注你的,0,11
168035836,-元夕-,在up这里才觉得抖音神曲原来可以这么好听,2,11
779788,米妮瓦•扎比,就凭这几秒钟的舞，三连了![OK],1,11
22783271,我早就不喜欢萝莉了,0播放15评论,0,13
341900184,心生七面善恶难辨a,这些歌我80%从人家外放的短视频那听来的[doge],0,10
173060759,躺着喝奶昔,这视频真的让我知道20年火的歌，可能圈不一样吧，我基本上听得不是电音就是交响乐，视频古风歌是真动了心，想去搜索收藏突然发现咋又和up唱的味对不上[捂脸]，还是更喜欢up这种。所以我三连转发缓存了[doge]，所以……,3,9
266695272,拜托了班长大人,我的天太好听了姐姐啊啊啊啊啊而且造型方面真的很用心！！！主要是这些热歌我虽然名字都不知道但是一听到就有反应[捂脸]我的舍友每天二十四小时循环其中的几首，我已经被弄得有点应激反应了听到都开始有点fanwei，多亏看到你这版我才知道原来我错过了好多不错的歌曲[大哭],0,9
39396749,度盘鉴黄师,衣服穿搭教学[热词系列_可以],0,9
27327556,___四十四次日落,2020最火40首（×）2020抖音最火40首（√）,47,715
434227820,正常君233,这个Cover是谁啊？每首歌都有他，好厉害啊[哦呼],5,11
28131034,轻寒________,小伙伴们，云村有音频！有音频！[打call-圣诞][打call-圣诞][打call-圣诞],2,11
37435796,临临临临期,用心了，但真不是专业歌手,0,17
389308871,抱山的楦楠,2020好像大部分都在文艺复兴[笑哭][doge][doge][doge],0,8
366679464,又可爱又羞耻,现在还有几个不恰饭，几乎不发动态，只是在努力的输出优质作品的up（不反对恰饭，甚至希望可爱杨恰饭，给我们带来更好的作品）[doge],1,8
298740424,a剜婼wa,2020过得好快啊 好像什么都没干就新的一年了,0,8
282211545,明日复明日ii,答应我，要多穿古装，现代装不适合你。当古装出现在你身上的时候，那浑然一体的感觉。中国传统服装就得靠你们这一类人推广了。,0,10
74934248,暗色调之暗色,https://i.y.qq.com/n2/m/share/details/taoge.html?platform=11&appshare=android_qq&appversion=10070509&hosteuin=oK6kowEAoK4z7eSsNeEF7w-FNv**&id=7830204864&ADTAG=wxfshareQQ音乐歌单链接，需要请点赞下单,1,10
523388774,希尔伯特-让-昂热校长,唱的不太好听，有很多唱偏调 希望up越来越好吧[热词系列_三连],9,33
326017,AsyncMob,原来是这个姐姐 太惨了抱抱,0,7
345659774,好好好喜欢吃肠粉,这不上传到网易云？我吹爆,0,7
5464461,芩舟,这视频拜年祭都能上，太强了,0,7
485396557,渝地旧公子,杨可爱，你知道你涨了多少粉了吗[OK-圣诞],2,7
1483720,地狱猫遨游太空,万能的宝藏up啊[doge-圣诞],0,7
95057785,小小笨蛋bhl,真的是很用心的作品 新的一年也要加油啊,0,9
46020790,穿长筒靴的猫s,up主摸摸头，真心疼,0,6
30186420,川东浪革,我没听过等于这个歌很红吗。PXJ也就这格局了。这些有考虑与整个哥谭市为敌吗🤡[doge-圣诞],0,6
345555419,炒河粉加辣才好吃,所以你一个季节四十套衣服[妙啊-圣诞],0,6
505956563,周深的爸爸粉,都是今年最火的歌，但是其中有一些歌在某音平台真的听烦了，各个视频都在用那几首做BGM。[喜极而泣],0,6
167128942,問人,unravel和loser让我怎能不三连！,0,6
26942629,赵子决,40首歌里也就听过几首，果然老了[辣眼睛],1,6
101025238,又不是我啊,这么好的up怎么不过百万大关呢？[doge-圣诞],0,6
295457939,Bili_295457939,等个课代表[害羞],0,6
33058530,糕子精彩人,终于等到了！！！前阵子一直在循环19和18年的！！一直想20的什么时候来！！！！立马三连，给我冲！！！！！[奋斗][奋斗][奋斗],1,6
2376964,D老师他都懂,现在古风这么火了吗？从那一大段古风开始就完全没听过了，并且伴奏旋律之类的都很类似，我直接就快进到结尾了。,3,11
37601478,175cm-小幸运,我是期期年年次次都看，什么叫质量啊，这就叫质量[热词系列_三连][OK-圣诞],0,7
33274653,小米小粒,这是新的串烧？这是新的可爱的服装[热词系列_秀],0,7
898825,是郭教授啊,可惜现在视频的制作用心程度和数据不成正比呀,1,7
11070526,子豪豪豪豪啊,2022了！！！！！！快出2021年度,0,5
440199894,苦力怕开花,一年了  真的好快,0,5
11739105,堤喀啊护佑吾身,我顺着歌名回去听，但是没有这里好听,0,5
434174856,凯丘山,一天一夜涨粉12万。,0,5
18568295,傲娇的宝_,"一曲赢得吾喜心，一人让得吾痴迷问世佳人何处有，近在眼前无处及有颜有质有才艺，曲妙曲悦曲美丽此人唯有杨可爱,   敢问世人有何争",1,5
574440084,杨可爱UkuIele,终于看见你跳舞了，真的豁出去了 [捂脸-圣诞],0,5
501743768,穆翎微涵,蹲21年的。[doge],1,4
64745907,Re零AB,反反复复听了无数次集合[给心心],0,4
515862188,起名困难症状,好可怜[热词系列_泪目],0,4
13077012,三涂丶,这什么神仙UP，币留不住了。,0,4
502661038,-塔罗会-首席战地记者,一人血书翻唱《囍》,0,4
425300287,低头上晶,不上网易云取关[doge],0,4
110492765,啊想吃红糖糍粑,555为什么qq音乐没有了,2,4
492880744,一大只鸥,哇！好开心！看到可爱的视频上了全站排行榜前几名，从昨天到今天粉丝涨了好像有二十万！为可爱开心！,0,4
32240379,微风和煦cc,[doge-圣诞]好家伙，年年都有十年人间,2,4
312832308,啊LeeLeeLee,这么多变的风格，到底哪个是真实的你[吃瓜-圣诞],0,4
191182414,子木Ruan,最后一段古风串烧编曲也太好听了啊啊啊啊啊啊！！！我去搜原曲都没你的编曲好听 我泪了,0,4
146933335,张起灵的大夫人,求问十年人间是怎么出圈的吖，本不混圈佛系稻米疑惑挠头[捂脸-圣诞],1,4
3521377,玖娓猫,可惜没有大威天龙,0,4
628521034,時晴時雨shishi,为什么没有damedane啊[doge-圣诞]真的蛮期待有的,1,4
382065174,九歌七谏,？？没怎么听过,0,4
26122414,小破站玖柒,这歌真好看   （不是）   小姐姐真好听[害羞][喜欢],0,4
130951206,这周不上课,课代表来了，up主一共换了16套衣服，这衣服这好听，这歌这好看[doge-圣诞],0,4
105146161,舟摄23,[热词系列_三连]安？,0,4
19453988,星星都摘给你,这还是我见过的第一个 投币比点赞多的视频,0,4
18568295,傲娇的宝_,有没有网易云啊啊啊,1,4
370961392,文弱书生-小廖同学,这就是我想象中的尤克里里[热词系列_可以][热词系列_爱了爱了][热词系列_吹爆][热词系列_你币有了][热词系列_秀],0,4
19158468,宅而有幸,一年就这么过去了，泪目[大哭][大哭][大哭],0,4
34859474,Chasen__,每次年度总结都听得很爽[呲牙-圣诞],0,4
27778343,魂淡非混蛋√,可爱啥时候百大啊！[星星眼-圣诞][星星眼-圣诞][星星眼-圣诞],1,4
38121337,byebye12138,想起来关注可爱就是因为盘点来着,0,4
394919285,Chittaprrrrr_,大制作，细节满分！！太绝了！！,0,5
38924358,玉清源氏,又到了年底看谁活好的时候了 。[热词系列_三连],0,5
160935714,南溟有貓,我来催2021年的合集了[吃瓜],0,3
396723755,唯爱火山宝pcyyyy,蹲2021！,0,3
199564661,金辉围城,今年也快了吧[音律联觉_期待],0,3
391740732,RouberAlex,杀疯了！5分11秒开始，杀疯了！！！,0,3
519337474,希望De碎片,2021最火歌曲大串烧也要来了吧[doge],0,3
520945964,Assassin-少主,浑浑噩噩的一年又要过去了,0,3
